Operation Name,origin_id
"GRUPO TERRUNO NAYARITA, S. DE R. L. DE C. V.",1766.0
"GRUPO TERRUÑO NAYARITA, S. DE R. L. DE C. V.",120.0
Gryffon Ridge Inc. Dba Gryffon Ridge Spice Merchants,364.0
Guji Highland Coffee Plantation PLC,947.0
Hacienda Cafetera La Pradera S.A.,57.0
HACIENDA EL GUAYACÁN,528.0
HACIENDA MONTECRISTO,1159.0
HACIENDA SANTA ELENA FINCA CAFETALERA S.P.R. DE R.L. DE C.V,234.0
Haider Abamecha Coffee Export,287.0
Haider Abamecha Coffee Export,1791.0
"Hain Celestial Group, Inc.",244.0
HALA TREE,5.0
Hamburg Coffee Company,207.0
Hammerhead Coffee LLC,278.0
"Hangzhou Johncan Mushroom Bio-Technology Co., Ltd.",182.0
Hanseatic Trade LLC Dba Muhlhaus Coffee,396.0
"Hanson Spirits, LLC",777.0
Happy Day Brands,1492.0
Harmony Products,1588.0
Harney And Sons Tea Corporation,596.0
Harris Teeter Inc Dba Hunter Farms,1364.0
HARVEST CAFE COFFEE & TEA,1135.0
Has Beans Coffee & Tea Co.,1562.0
Hawaii Harvest Honey LLC,580.0
HEALTHY SUPERFOODS SAC,953.0
"Hearthside Food Solutions, LLC",541.0
Heine Brothers' Coffee,712.0
HELOVA CAFÉ S.A.C.,1384.0
"Hena, Inc.",528.0
Henrique Assis De Oliveira,1250.0
Henrique Leivas Sloper De Araujo (Fazenda Camocim),329.0
Heritage Coffee Company,1755.0
"Heritage Distributing Inc., Dba Ninth Avenue Foods Inc.",19.0
"High Quality Organics, Inc",1705.0
Higher Grounds Trading Co,272.0
Highland Hollow Coffee And Tea,1250.0
Highland Organic Coffee Company Pvt. Ltd.,162.0
Hilltop Coffee Window,1527.0
Hint Nuwara Eliya (Pvt) Ltd,1330.0
HKCC LLC,212.0
Hoja Verde Gourmet HOVGO S.A.,1680.0
Home Land Organic Coffee Agro Industry PLC,470.0
Homestead Coffee Roasters,23.0
Honducafe Grupo CAFEPSA,1676.0
Honduran Quality Coffee S De RL,372.0
Honduran Quality Coffee S De RL,1691.0
Honduran Quality Coffee S De RL,501.0
HONEYVILLE GRAIN INC,1042.0
Hood River Coffee Company,667.0
Horacidio Leal Barbosa Filho (Sitio Das Cruzes),97.0
Horra Anderachaa Coffee Plantation Plc,736.0
Horseshoe Beverage Company LLC,1518.0
Hotel Rosa Blanca S.A.,104.0
House Kombucha,783.0
How Ya Bean Coffee,1528.0
HUBBARD & CRAVENS COFFEE CO.,554.0
"Hula Girl Foods, Plant Research Corp.",842.0
Humberto Florezi Filho (Fazenda Santa Maria),514.0
Humboldt Bay Coffee Company,929.0
Hunter Bay Coffee Roasters,1807.0
Hunter Bay LLLP,1151.0
HUSKINS COFFEE COMPANY,975.0
"Huyser, Möller B.V.",1388.0
"HUZHOU JIASHENG TEA CO.,LTD.",1682.0
HVC EXPORTACIONES S.A.C.,1057.0
HVC SERVICIOS S.R.L.,1098.0
I&M Smith,1522.0
IAO Comércio De Alimentos LTDA - ME,289.0
Ibrahim Hussein Coffee Producers And Exporters,300.0
ICONA CAFÉ USA,65.0
ICPK Corporation Dba Calpack Foods,630.0
Idyllwild Coffee Roasters,1541.0
"IMPACTO TRANSFORMADOR, COMERCIALIZADORA DE PEQUEÑOS PRODUCTORES ORGANIZADOS SAPI DE CV",1372.0
IMPORT & EXPORT IZAM E.I.R.L.,1478.0
Importaciones Y Exportaciones Centroamericanas S A (IMPEXCA S A.),731.0
Importaciones Y Exportaciones Centroamericanas S A (IMPEXCA S A.),745.0
Importaciones Y Exportaciones Paguagua,1606.0
Importaciones Y Exportaciones Virgen De Copacabana - VICOPEX Ltda,95.0
"Importadora Y Exportadora Agrícola E Industrial,",390.0
Inca Health Organic SAC,720.0
INCONEXUS S.A.S,873.0
INCONEXUS S.A.S.,608.0
INCONEXUS S.A.S.,1029.0
"Independence Coffee Company, LLC",1326.0
Indígenas de la Sierra Madre de Motozintla San Isidro Labrador S. de S.S.,1394.0
"Indigo Coffee Roasters, Inc.",1017.0
Indus Extracts,580.0
Industria Colombiana De Café - COLCAFÉ S.A.S.,987.0
INDUSTRIA DE GRANOS DEL PERU S.A.C.,487.0
Indústria De Produtos Alimentícios Café Campinho Ltda - ME (Café Campinho),1530.0
Industrial San Antonio S.A.,189.0
Industrializadora D Cafeto S.A De C.V,6.0
Industrializadora De Fructanos Tierra Blanca,427.0
Industrias Marino S.A. De C.V.,1607.0
Inka´S Commodities Trading S.A.C.,921.0
Inka´S Commodities Trading S.A.C.,705.0
"INMOBILIARIA E INVERSIONES DOS MIL, S.A. - BICAFE",1511.0
INNOVATIVE BEVERAGE CONCEPTS,1143.0
Intazza Dba Intazza LLP,453.0
INTEGRA COFFEE S.A.C,330.0
INTEGRA TRADING SAS,190.0
Intelligent Blends,166.0
Intelligentsia Coffee,1027.0
Interamerican Coffee,1605.0
INTERCAFE S.A. DE C.V,1007.0
Intercit Dba Firmenich Inc.,98.0
Intercontinental Coffee Trading Inc.,676.0
International Coffee Bean & Tea Leaf,781.0
International Coffee Corporation,1498.0
International Commodity Exports (Pvt) Ltd,1628.0
International Harvest Inc.,624.0
International Tea Importers,1282.0
"INTERNATURALES, LLC.",1687.0
"Interstate Gourmet Coffee Roasters, Inc.",1214.0
INV CAFE PERENE SECCE ASOCIADOS SRL-INCAPESA,1044.0
Inversiones Agroindustriales S.A.,277.0
Inversiones Agroindustriales S.A.,519.0
INVERSIONES CAMPO VERDE SAC,1139.0
INVERSIONES GALAVIS S.A.S.,1167.0
"Inversiones Grupo Los Caños, S.A. / Beneficio Los Olivos",1288.0
Inversiones Múltiples De Producción S.A De C.V (FINCA LIQUIDAMBAR),677.0
Inversiones Múltiples De Producción S.A De C.V (FINCA LIQUIDAMBAR),1612.0
Inversiones Múltiples De Producción S.A De C.V (FINCA LIQUIDAMBAR),957.0
INVERSIONES SILOE S. DE R.L. DE C.V.,528.0
INVERSIONES Y NEGOCIOS LLACTA SOCIEDAD COMERCIAL,1153.0
Irving Farm Coffee Roasters,515.0
Ithaca Coffee Company,1284.0
J & M Family Coffee,982.0
J.P. Licks MFG Corp.,593.0
JACKSON FARMS,1162.0
Jackson Hole Roasters,1449.0
"James C. Cannell Coffees, Inc.",1264.0
JAN BENGT OLOF ABERG EKLUND,110.0
"Jasper Products, LLC",465.0
Java Bob's Coffee Roasting,1317.0
Java City,1581.0
Java Dave's Executive Coffee,1346.0
"Java Estate Roastery, Inc.",1699.0
"Java Planet Organic Coffee Roasters, Inc.",1390.0
"Java Planet Organic Coffee Roasters, Inc.",240.0
Java Trading Co. LLC,1540.0
"Java Trading Company, LLC Dba Distant Lands",890.0
Javo Beverage Company Inc,1380.0
"Javo Beverage Company, Inc",1374.0
JBR Inc. Dba Rogers Family Company,1178.0
"Jedwards International, Inc.",45.0
Jem Raw Chocolate LLC,132.0
Jeremiah's Pick Coffee Co.,1667.0
Jinaya SA Finca Santa Isabel,490.0
Jittery Joe's Coffee (Classic City Roasters),1598.0
JJ Mattos Indústria E Comércio De Café Ltda - Epp (Café Jurere),395.0
JLK3 Enterprises LLC,977.0
Joao Paula De Carvalho (Sitio Barreiro),736.0
"Joe Fit, LLC",658.0
Joe Van Gogh Coffee,203.0
Joebella Coffee,1377.0
"Joe's Garage, LLC",61.0
Joffrey's Coffee And Tea Co.,1307.0
Jogue Inc.,122.0
"Jogue, Incorporated",154.0
José Armando Norberto Borzani Lemini,1599.0
Jose Augusto Borges (Sitio Dourado Dos Lopes),758.0
Jose Butori Lopes De Faria (Sitio Maria Branca),1260.0
José Butori Lopes De Faria (Sítio Maria Branca),44.0
José Maria Oliveira Villela (Fazenda Nova),1104.0
José Nicácio Itagyba De Oliveira,336.0
Josefina Prezoto Bertolaccini,1552.0
Josefina Prezoto Bertolaccini,1291.0
JOSHUA TREE COFFEE COMPANY,886.0
Journeyman Distillery,810.0
JPK Corp DBA Caffe Ladro,1801.0
Julian Coffee Roasters,1595.0
JUNGLE MACS EPZ,1288.0
Just Coffee Cooperative,155.0
Just Love Coffee Roasters,564.0
"K Bay Caffe, LLC",1047.0
Ka Pono O Ka Aina Farm LLC,469.0
Kabo Top Coffee Agro Industry PLC,1165.0
KADERES PEASANTS DEVELOPMENT PUBLIC LIMITED COMPANY (KPD PLC),201.0
Kaffa Brasil - Encapsulamento E Comercio De Cafe Ltda,1457.0
Kaffe Magnum Opus,360.0
Kafiex Roasters LLC,455.0
Kaghema Hulling Factory,135.0
Kaiulani Spices LLC,860.0
Kaladi Brothers Coffee LLC,921.0
Kalani Organica Coffees & Teas,1384.0
"Kaldi's, Inc.",1420.0
Kalire Hulling Factory,871.0
KALOKO COFFEE FARM,1423.0
Kan Keti Coffee Export,858.0
Kan Keti Coffee Export PLC,1645.0
Kanalani Ohana Farm,1045.0
Kanchanjangha Tea Estate & Research Center (KTERC),1428.0
Kanyamatambara Coffee Factory,461.0
Kashekuro Primary Society,1049.0
Kata Muduga Multi Purpose Farmers Cooperative Union,1658.0
Katenga Primary Society,1377.0
Kawacom (U) Ltd. (Bushenyi Project),919.0
Kawacom (U) Ltd. (Central Warehouse),801.0
Kawacom (U) Ltd. (Kasese Project),1603.0
Kawacom (U) Ltd. (Paidha Project),882.0
Kawacom (U) Ltd. (Sipi Project),1241.0
Kayon Mountain Coffee Farm PLC,1678.0
KBQ Baburrayyan,179.0
KEALAOLA FARM,1028.0
KEAN COFFEE COMPANY,1635.0
Kebena Kossa PLC,417.0
Kerchanshe Trading Plc,1256.0
Kerry Ingredients & Flavours,1304.0
"Kerry, Inc.",1695.0
Ketim PLC,1270.0
"Keurig Green Mountain, Inc.",1285.0
"Keurig Green Mountain, Inc.",268.0
"Keurig Green Mountain, Inc.",1345.0
KHALLI PACHA S.A.,616.0
Khoisan Gourmet - A division of Libstar Operations (Pty) Ltd,1525.0
KIAGRO S.A.C.,353.0
"Kikkoman Sales USA, Inc.",272.0
KILAMBE,45.0
Kinetic Koffee Company,1086.0
Kitagata Coffee Farmers Factory,644.0
"Kittridge & Fredrickson, Ltd.",1455.0
KLATCH COFFEE INC,622.0
Kobrick Coffee Company,296.0
KOFFEE REINVENTED LLC,1558.0
KOFINAF Coffee LTD,999.0
"Kohana Coffee, LLC",1122.0
KONA HEAVENS,1502.0
Kona Keei Farm,1053.0
KONA PURPLE MOUNTAIN COFFEE,596.0
"Kona Rainforest Farms, LLC",1322.0
KONACOPIA FARMS LLC,1212.0
Konalicious Organic Coffee LLC,1190.0
KOPAKAMA,762.0
Koperasi Buana Mandiri,1546.0
Koperasi Gayo Nusantara,731.0
Koperasi Item Reje Gayo,1644.0
Koperasi Kopi Wanita Gayo (Kokowagayo),1009.0
Koperasi Pedagang Kopi (KOPEPI) Ketiara,1139.0
Koperasi Permata Gayo,1483.0
Koperasi Permata Gayo,1714.0
Koperasi Pertanian Gayo Lauser Antara,1202.0
Koperasi Pertanian Gayo Megah Berseri,655.0
Koperasi Produsen Arisarina,1647.0
Koperasi Produsen Petani Kopi Gayo (KOPSEN PKG),610.0
Koperasi Produsen Ratu Ketiara Gayo,936.0
Koperasi Serba Usaha (KSU) Gayo Mandiri,1327.0
Koperasi Serba Usaha (KSU) Mahara,997.0
Koperasi Serba Usaha (KSU) Qahwah Tanoh Gayo,1673.0
Koperasi Sumatra Permata Gayo,336.0
Koperasi Utamagro Tani Gayo,643.0
Koperasi Wanita Ari Aras Awali (A3),814.0
Kopsen Erfa's Gayo Coffee,979.0
Korpershoek Warehousing & Forwarding BV,600.0
"Koval, Inc. Dba Koval Distillery And Lion''''s Pride Spirits",660.0
KRAUS AND GIBSON,493.0
"Krier Foods, Inc",320.0
Kroger Pontiac Foods,670.0
KSU Arinagata,283.0
KSU Jatirogo,560.0
KSU Mutiara Gayo,296.0
KSU Rahmat Kinara,1333.0
"Kuaiwi Farm, LLC",328.0
"Kulaktik, S.C. De R.L. De C.V",1286.0
Kupu Hou Organic Farm LLC,455.0
Kwan Hoon Inc. Dba Browny,910.0
Kyalhughutu Hulling Factory,837.0
Kyandula Hulling Factory,352.0
L.A. Roast Dba L.A. Roast LLC,375.0
"L.O.D.C. Group, Ltd. DBA Lily Of The Desert",738.0
"L.O.D.C. Group, Ltd. DBA Lily Of The Desert Nutraceuticals",1378.0
La Chacra D´Dago E.I.R.L,848.0
La Colombe Torrefaction,255.0
"La Colombe Torrefaction, Inc.",263.0
La Hammonia Y Cia Ltda,1622.0
La Hammonia Y Cia Ltda,734.0
La Hammonia Y Cia Ltda,1396.0
La Lagunilla de Santo Domingo Cacalotepec SPR DE RI.,694.0
La Minita Corp,69.0
La Organización & Organic Coffee S.A. De C.V.,1104.0
La Prima Espresso Company,1659.0
Lacas Coffee Co LLC,1112.0
LAFAYETTE COFFEE FARM,338.0
LAG - Leme Armazens Gerais Ltda,675.0
"Lakefront Brewery, Inc.",404.0
Landgrove Coffee Inc.,1110.0
Langimar Producers Holdings Ltd,16.0
LANI HAU FARMS,616.0
Lanka Organics (Pvt) Ltd.,1044.0
Lariat Coffee Roasters,1538.0
LARIAT PARTNERS LIMITED,436.0
Larry's Beans Inc.,1799.0
Lassonde Pappas And Company Inc.,562.0
LAST RESORT RANCH,867.0
Latitude 13 Trade Comercial Exportadora Ltda,1536.0
Latitude 23.5 Coffee And Tea,816.0
"LBD Coffee, LLC",1130.0
Leap Coffee Roasters,1336.0
Lebu Coffee Milling Unit,1111.0
Legu Trading PLC,117.0
Lehua Gardens-Bong Farms,860.0
Lema Ideto Dry Mill,844.0
"Lexington Coffee Roasting Co., LLC",703.0
"Libra Coffee, LLC",1119.0
Light Of Day Organics,1407.0
Limmu Kossa Agro Industry PLC,1709.0
Limu Inara Farmers Multi-Purpose Cooperative Union,1400.0
"LINDSAY ENTERPRISES LLC, DBA COAST ROAST COFFEE",1228.0
List & Beisler Gmbh,1217.0
"Liv Foods, Inc.",474.0
Living Tree Community Foods,862.0
"Lizzy's Fresh Coffee, LLC",1239.0
Lohas Beans Asociación Agropecuaria Agroindutrial Construyendo Paz ACOPAZ,973.0
Lohas Beans Asociación Agropecuaria y del Medio Ambiente de Dolores Tolima,54.0
Lohas Beans Asociación de productores de cafés especiales del Río Ata- ASOATA,305.0
Lohas Beans Asociación para el Avance e Innovación Tecnologica de la Agroidustria y la Agroforestación Tolimense Asoagroto Galil,800.0
Lone Cone Coffee,898.0
Lone Jack Roast,1302.0
"Longbottom Coffee And Tea, Inc.",473.0
Longo Coffee And Tea,766.0
"Longview Coffee Company Of NJ, Inc., Coffee Bean Direct, LLC, Tattle Tea Co.",1679.0
Loon Liquors LLC,42.0
Los Volcanes Coffee Inc.,1415.0
Lost Coast Roast LLC,35.0
LOUIS DREYFUS COMMODITIES HONDURAS,30.0
LOUIS DREYFUS COMPANY COLOMBIA SAS,1399.0
"Louis Dreyfus Company Mexico, S.A. De C.V.",1570.0
Louis Dreyfus Company Perú SRL.,283.0
Louis Dreyfus Company Uganda Limited,1440.0
"Lowcountry Coffee Roasters, Inc.",93.0
"LTD Services, Inc. Dba Spanish Peaks Coffee",1227.0
Luca Giovanni Allegro (Fazenda Aranquan),1341.0
"Lucerne Foods, Inc.",977.0
"Lucky Jack, LLC",644.0
Lucy Jo's Coffee Roastery,800.0
Luis Claudio Cunha E Outros,1652.0
LUIS EMILIO VELEZ,1440.0
Luiz Da Cunha Sobrinho,901.0
Luna Gourmet Coffee & Tea Company,103.0
"Luxe Coffee, LLC",927.0
M&V RIVAS E.I.R.L.,823.0
"M.P. Mountanos Of Socal, Inc",1233.0
M/S Mal,434.0
Magnum Coffee Roastery (L&K Coffee Co.),197.0
Magnum Coffee-Las Vegas,1546.0
MAHINA MAUNA FARM,627.0
Mahina Mele Farms LLC,825.0
Maika'i Kona Coffee Co. Ltd.,1173.0
"Makili Farm, LLC",1605.0
Maliba Hulling Factory,1691.0
"MALK Organics, LLC Dba MALK",1361.0
Mamba North AMCOS,666.0
MAMBO COFFEE COMPANY LTD,1461.0
Manos Campesinas SA,984.0
Marfinca S.A. De C.V.,760.0
Maria Silvia Marcondes Barreto (Fazenda Ambiental Fortaleza),663.0
Mariana Land SA-Hacienda La Esperanza,256.0
Mariana Land SA-Hacienda La Esperanza,1677.0
Ma's Tropical Food Processing (Pvt) Ltd.,476.0
Maskeliya Tea Exports (Pvt) Ltd.,584.0
Massimo Zanetti Beverage Group USA,487.0
Masterpiece Coffee,569.0
"Matagalpa Coffee Group, S.A.",614.0
Materia Organica Texas LLC,218.0
Matiwos Ersemo Dry Mill,1540.0
"Matla, Inc Dba Buena Vista Roastery And Dba Bongo Billy's Coffees",490.0
MAUNA MAMA KONA COFFEE,1371.0
Mayan Winds Legacy LLC,1045.0
"Mayorga Coffee, LLC",1373.0
"Mazza Coffee Company, LLC",41.0
Mbale Imports And Exports Ltd.,1078.0
MCC Juice Company Dba Juice Farm,1416.0
"Mclaughlin Coffee Company, Inc.",1053.0
MCMC PERU S.A.C.,490.0
"MCP Foods, Inc. D/B/A Firmenich",963.0
MDA GREEN BUSINESS SAC,95.0
Megabrayn Do Brasil Ltda (Café Gourmet Santa Mônica),1252.0
Mehamed Abdulahi Ogsede PLC.,754.0
"Melitta USA, Inc.",594.0
Member Of Gedeb Small Scale 15 Coffee Farmers - Alemu Tukule,1275.0
Member Of Gedeb Small Scale 15 Coffee Farmers - Bekele Dukale,132.0
Member Of Gedeb Small Scale 15 Coffee Farmers - Bekele Heto,681.0
Member Of Gedeb Small Scale 15 Coffee Farmers - Bekele Kurise,1236.0
Member Of Gedeb Small Scale 15 Coffee Farmers - Birhanu Wote,1686.0
Member Of Gedeb Small Scale 15 Coffee Farmers - Bogale Turki,1511.0
Member Of Gedeb Small Scale 15 Coffee Farmers - Gelgelu Edemi,74.0
Member Of Gedeb Small Scale 15 Coffee Farmers - Kebede Wako,362.0
Member Of Gedeb Small Scale 15 Coffee Farmers - Shiferaw Mengesha,1547.0
Member Of Gedeb Small Scale 15 Coffee Farmers - Tariku Mengesha,1454.0
Member Of Gedeb Small Scale 15 Coffee Farmers - Tibebu Roba,1246.0
Member Of Gedeb Small Scale 15 Coffee Farmers - Wondimu Unu,686.0
"Mercanta North America, LLC",1043.0
Mercon Honduras,1529.0
"Metabev, Inc.",1017.0
METAD Agricultural Development Plc.,1419.0
"Metarom USA, LLC",258.0
Metric Coffee Co.,1140.0
MEXINC PRODUCTS S DE RL DE CV,897.0
MG AGRO S.A.C.,1161.0
Mibirizi Coffee & Foodstuff (MICOF) Ltd,1710.0
Michael Nestor Dba MN Coffee,1757.0
Miriam Monteiro De Aguiar,1666.0
"Mitsui Foods, Inc",724.0
Mixteca Alta Del Pacifico,1681.0
MOCHA JOES COFFEE ROASTERS,430.0
Mocha Joe's Roasting Company,1290.0
"Modern Coffee Enterprises, Inc. Dba Highwire Coffee Roasters Dba 4Tracktea",1250.0
Moges Yimer Beyene,1763.0
"Moka Joe, Inc.",695.0
Moka Origins,1236.0
"Molinos De Honduras, S.A. De C.V.",1575.0
"Molinos De Honduras, S.A. De C.V.",67.0
Mom's Organic Market Inc.,413.0
Mon Matu Bhumi Co. Ltd.,906.0
Monpi Coffee Export,356.0
Montana Coffee Traders,1188.0
Moore Coffee Tea & Spices Dba Gayla M. Moore,1198.0
Moplaco Dry Mill,1627.0
MOPLACO Processing And Warehouse,1196.0
"Mora, LLC",442.0
Mordo Coffee Plc,500.0
Moredocofe PLC,721.0
Morningstar Coffee Co.,153.0
"Moschetti, Inc.",1232.0
Mother Lode Coffee Roasting Company,1799.0
"Mount Franklin Foods, LLC",933.0
Mountain Organic Valley Pvt. Ltd.,489.0
Mountain Rose Herbs,227.0
Mountanos Brothers Coffee Co.,862.0
"Mountanos Brothers Coffee Company, Inc. Dba Mountanos Family Coffee & Tea",950.0
Mr. Espresso,1145.0
Mraz Family Farms,1646.0
Mt Elgon Agroforestry Communities Cooperative Enterprise Ltd,538.0
"Mt. Whitney Coffee Roasters, Inc.",153.0
MTC International Coffee Group Limited (MTCICG),764.0
MTT Coffee Co. Ltd.,238.0
Muddy Waters Coffee Co. Inc.,1237.0
Muhito Coffee Factory,154.0
MUIRI COFFEE ESTATE LTD.,937.0
Mullege PLC,1504.0
MULTIAGRO & COMPAÑIA LIMITADA,1751.0
"Multiple Organics, Inc.",602.0
Muluwork Rufo Dry Mill,384.0
Murphy's Cafe LLC dba Terra Nova Coffee Roasters,1446.0
Mwebesa Coffee Factory,1595.0
Mwika Kinyanvuo AMCOS,361.0
Mzuzu Coffee Planters Cooperative Union,858.0
N.B. TEALDO & CO. S.A.,122.0
Nantucket Coffee Roasters,414.0
NAPCO Inc.,638.0
Nardos Coffee Export - Aklilu Kassa Chirrisa,1776.0
Native Produtos Orgânicos Ltda. - USINA SÃO FRANCISCO S/A,1512.0
"NATURA BELLA, SRL",1747.0
Natural Dairy Products Corp.,1374.0
"Natural Flavors, Inc.",895.0
Natural Foods Inc.,434.0
"Natural Sourcing, LLC",1085.0
NATUREL WEST CORP,283.0
"Navada Imports, LLC",1285.0
Navitas LLC Dba Navitas Organics,799.0
"Ned Whitlock, Moloaa Organicaa",351.0
NEGOCIACIONES AGROINDUSTRIAL AREVALO S.A - NARSA,1455.0
NEGRISA S.A.C.,37.0
NEGRISA SAC,903.0
Nelson Cordeiro Ribeiro,390.0
Neovita Foods,381.0
Nestlé México S.A. De C.V. / Fábrica Querétaro PLP,861.0
"Nestle R & D Center, Inc",1791.0
New Desserts Dba Just Desserts,256.0
New Guinea Highlands Coffee Exports Ltd,255.0
New Guinea Highlands Coffee Exports Ltd,918.0
New Guinea Highlands Coffee Exports Ltd,1514.0
New Guinea Highlands Coffee Exports Ltd,1420.0
New Guinea Highlands Coffee Exports Ltd,78.0
New Guinea Highlands Coffee Exports Ltd,719.0
New Guinea Highlands Coffee Exports Ltd,1810.0
New Harvest Coffee Roasters Inc.,878.0
NEW HORIZON HEALTH,1229.0
New Kyabugimbi Coffee Factory,1792.0
Newark Nut Company Dba Nuts.Com / Nutsonline / Koppers Chocolate,37.0
"NEWPORT FLAVOURS & FRAGRANCES, LTD., NATURE'S FLAVORS, SEELECT, INC.",994.0
"NGERN THONG MUNG MEE CO., LTD.",1726.0
NGON COFFEE COMPANY LIMITED,3.0
Nic's Organic Fast Food LLC,1552.0
Nic's Organic Fast Food LLC,856.0
"Nic's Organic Fast Foods, LLC",1656.0
NING'er PUYI JINYING COFFEE FARM,444.0
Ningxia Zaokang Biotech CO.LTD,1388.0
Nobel Foods S.A. De C.V.,1742.0
Noble Coffee Roasting,141.0
Nomadic Ground,1221.0
NOR CAFE SAC,202.0
NORES MARKETING SDN BHD,817.0
North Coast Organics Dba North Coast Coffee Roasting Co.,1117.0
North Whidbey Farm,189.0
Northbest Natural Products,935.0
Northbound Coffee,771.0
"Novel Ingredient Services, LLC",98.0
Nowek Mill,1358.0
Nutra Valley Biotech Inc.,551.0
NUTRESACHA DE COLOMBIA SAS,1606.0
NUTRY BODY S.A.C,1290.0
NUTRY BODY S.A.C.,1350.0
Nyakahita Primary Society,1292.0
Odacrem Coffee,344.0
OILS & SPICES,1393.0
Olam Agrícola Ltda,167.0
OLAM AGRO COLOMBIA SAS,1598.0
OLAM AGRO GUATEMALA S.A. - Beneficio Las Americas,1127.0
Olam Agro México S.A. De C.V.,331.0
OLAM AGRO PERÚ S.A.C.,1441.0
OLAM AGRO PERÚ S.A.C.,1303.0
OLAM AGRO PERU S.A.C. - CAFE,594.0
"Olam Americas, Inc. - Specialty Coffee",1602.0
Olam Honduras S.A. De C.V.,1008.0
Olam Honduras S.A. De C.V.,1075.0
OLAM INTERNATIONAL LIMITED,1258.0
Omami Organics LLC,96.0
Omar Coffee Company,1007.0
"ONA, S.A.: BENEFICIO SECO ONA",418.0
One Line Coffee,1155.0
ONE PERFECT LINE LLC DBA FERNDELL COFFEE ROASTERS,98.0
One Village Coffee,882.0
ONESTTA GROUP S.A.S.,385.0
"ONO Organic Farms, Inc.",448.0
Oprah's Farm LLC,392.0
Oregon Soap Company,1769.0
"ORGANIC AND NATURAL CO., LTD.",1344.0
Organic Delight LLC,207.0
ORGANIC PREMIUM PERU S.A.C.,1629.0
ORGANIC RAINFOREST S.A.C.,100.0
ORGANICA DE ALTURA S.A.C.,721.0
Organica Of Texas,286.0
ORGANICCROPS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,1227.0
"ORGANIZACIÓN DE CAFETALEROS LA CONCORDIA, S.P.R. DE R.L.",1417.0
Oromia Coffee Farmers Cooperative Union - OCFCU,1188.0
Oromia Coffee Farmers’ Cooperative Union,52.0
OS Holdings,1284.0
Oscar Chacón Solano,521.0
Oscar Leonel Marquez Jurado,1337.0
"OSF Flavors, Inc.",1556.0
Ottey Beyene,1403.0
OVM S.A.C.,1331.0
"Ozo Coffee Roasters, LLC",605.0
"Pacayal Coffe S.A DE C.V
(Grupo Pacayal Nuevo (HON-PAN))",800.0
Pacayal Coffee S.A De CV,1536.0
Pacayal Coffee S.A De CV,833.0
Pacayal Coffee S.A De CV,1243.0
Pachamama Coffee Cooperative,868.0
"Pacific Blue Coffee, Inc.",1230.0
Pacific Foods Of Oregon,1513.0
Pacifica Coffee Ltd.,953.0
"Pacorini Global Services (USA), LLC",1573.0
PALA AGRICULTURA S.A.,313.0
PALANI FARMS DBA MOUNTAIN THUNDER COFFEE PLANTATION,650.0
Palio Coffee,631.0
Pan American Coffee Co.,760.0
Pana Coffee Co. Ltd.,1124.0
PANAMERICAN COFFEE TRADING CO S.A,900.0
PAOLT,1312.0
Paradise Mountain Organic Coffee,756.0
Paragon Coffee Trading Company,1263.0
Paramount Coffee Company,1164.0
"Parker Products, LLC",544.0
"Partner Coffee Roasters, Inc. Dba Blue Flame Coffee",649.0
"Paul Delima Coffee Co., Inc.",828.0
Paulo Augusto Chaves Corrêa (Fazenda Retiro),1284.0
Paulo Fernandes Filho - Fazenda Santa Luiza,1718.0
Paulo Sergio De Almeida (Fazenda Santa Terezinha),566.0
"Peace Coffee, LLC",555.0
"Peak Nutritional Products, LLC",586.0
Peerless Coffee,1444.0
Peet's Coffee & Tea,155.0
"Pegasus Coffee Roaster, Inc.",745.0
Pele Plantations LLC,1476.0
Pennypacker Packaging,1629.0
"People's Organisation For Development, Import & Export",266.0
Perales Huancaruna SAC,19.0
Perales Huancaruna SAC,575.0
Perales Huancaruna SAC,149.0
Peralta Coffees S.A.,635.0
"Perata, Bonnie J & Bacci G",926.0
Perfect Day Coffee LLC,866.0
Perla Negra La Loma S.C.P,1327.0
Perla Of Miami,8.0
PERÚ BIO GOURMET S.A.C.,785.0
PERÚ WORLD WIDE S.A.C,423.0
PERUNOR S.A.C.,208.0
PERUVIAN FRESH PRODUCTS E.I.R.L,1609.0
PERUVIAN OVERSEAS MERCHANTS S.A.C.,1012.0
PERUVIAN POWERFOODS S.A.C.,292.0
"Petit Pot, Inc.",1569.0
Pharmachem Labs Of Utah Inc,231.0
Pharmatech Inc.,1807.0
"Philly Fair Trade Roasters, LLC",758.0
PICKY FOODS S.A.,1715.0
PIEDRA NEGRA DEL ECUADOR PROURMET CIA. LTDA.,1478.0
Pierce Bros. Coffee Roasters,42.0
"Pin Hsiao & Associates, LLC",206.0
PINARSA Finca La Sola,574.0
Piñas Orgánicas SOGO S.A.,220.0
PINKER & KANE RANCH,638.0
Piqua Chocolate Co. Inc. DBA Winans Chocolates & Coffees,1498.0
PLANTA DE PROCESO DE CAFÉ - COOPERATIVA AGRARIA CAFETALERA Y DE SERVICIOS ORO VERDE LTDA.,996.0
Plantec Coffee Estate Pvt Ltd,1594.0
Plantus Industria E Comércio De Óleos Extratos E Saneantes Ltda,685.0
Playhouse Coffee,432.0
PNG Coffee Exports Limited,131.0
"Pod Pack International, LLC",559.0
