subscription_id,date_subscribed,membership,user_id,level_id
1705,1994-04-21 14:18:20,Silver,4780,2
1706,2007-04-04 05:22:44,Gold,627,3
1707,2017-06-29 23:12:12,Silver,477,2
1708,2007-04-05 18:42:09,Bronze,4194,1
1709,1998-06-11 11:33:26,Gold,2826,2
1710,2009-07-25 23:29:49,Bronze,1506,3
1711,1996-04-04 07:16:48,Gold,4988,1
1712,2001-12-05 09:09:04,Silver,390,3
1713,2004-02-22 12:54:48,Bronze,743,1
1714,2002-08-13 17:54:33,Silver,3541,3
1715,1998-09-03 06:12:16,Gold,832,3
1716,1989-08-12 19:39:41,Gold,3380,1
1717,2002-11-24 03:14:07,Gold,919,2
1718,2018-07-03 10:06:50,Bronze,4834,3
1719,2012-05-03 09:02:12,Silver,4054,2
1720,1990-05-10 10:30:21,Silver,3908,1
1721,2010-08-08 01:18:25,Bronze,2651,3
1722,2019-05-04 11:40:41,Gold,1281,1
1723,1994-04-21 16:04:02,Bronze,630,3
1724,1991-02-21 20:37:42,Silver,539,3
1725,2001-10-29 05:02:48,Silver,2482,3
1726,1995-07-05 19:27:02,Silver,1951,1
1727,1998-07-24 21:26:58,Bronze,456,3
1728,2010-09-18 11:15:44,Silver,2149,2
1729,1999-11-11 22:48:49,Silver,3152,1
1730,1993-06-25 19:46:56,Silver,1518,1
1731,2007-05-15 07:18:18,Gold,1483,2
1732,2005-11-04 12:35:11,Silver,4527,2
1733,1996-05-07 14:28:57,Silver,791,3
1734,2003-11-01 13:50:08,Silver,2254,2
1735,1993-10-18 00:47:45,Silver,535,2
1736,2012-04-01 21:03:35,Bronze,2806,1
1737,2004-11-26 08:29:28,Bronze,4575,1
1738,2007-12-26 13:35:05,Gold,4777,2
1739,2019-01-12 10:09:19,Bronze,4650,2
1740,2010-11-11 21:45:51,Bronze,972,1
1741,2013-04-20 05:57:30,Silver,1087,2
1742,2003-12-24 11:23:52,Bronze,2976,1
1743,1997-09-19 07:25:51,Bronze,4341,2
1744,1990-11-28 09:24:53,Silver,3873,3
1745,1998-04-04 22:07:42,Silver,4483,3
1746,2004-05-07 02:55:40,Gold,4603,1
1747,2003-07-22 19:14:41,Gold,3068,3
1748,2000-12-01 09:10:33,Silver,3534,1
1749,2002-04-26 13:43:43,Gold,3070,1
1750,2007-09-16 12:57:10,Gold,3157,3
1751,2014-03-28 00:03:13,Gold,2369,1
1752,2000-04-08 13:20:08,Bronze,3783,1
1753,2017-01-17 12:12:53,Gold,3545,3
1754,2017-12-29 21:43:36,Bronze,4258,1
1755,2010-06-29 11:47:39,Gold,4929,2
1756,2018-11-03 04:16:07,Bronze,3986,1
1757,1990-02-08 03:45:04,Silver,1451,3
1758,1995-05-31 04:51:05,Silver,2559,1
1759,2017-03-30 02:05:17,Silver,839,1
1760,2001-11-29 16:53:17,Bronze,169,3
1761,1997-04-01 13:34:57,Silver,1136,1
1762,1992-09-30 02:55:00,Gold,179,2
1763,2008-05-18 17:06:06,Gold,154,3
1764,2000-07-31 23:14:39,Gold,4294,3
1765,2014-11-15 11:58:42,Bronze,3601,2
1766,1992-02-25 18:55:49,Gold,2172,1
1767,2007-07-20 07:09:58,Bronze,4765,1
1768,1996-06-15 15:24:50,Bronze,1944,3
1769,2017-05-07 06:18:38,Bronze,4647,1
1770,1989-10-07 19:19:13,Bronze,3759,3
1771,2010-03-14 05:36:12,Silver,4456,2
1772,2011-01-17 09:36:27,Gold,840,3
1773,1991-07-07 23:27:45,Silver,1140,3
1774,1994-02-15 08:57:25,Gold,29,2
1775,2003-10-19 08:27:47,Silver,2285,1
1776,2001-03-19 11:19:16,Silver,4832,1
1777,2019-06-07 03:26:55,Gold,701,2
1778,2010-01-24 01:41:39,Bronze,1325,1
1779,1992-07-13 19:55:08,Gold,1622,1
1780,2017-03-12 17:22:57,Bronze,2873,2
1781,2017-01-10 15:12:36,Gold,4053,1
1782,2006-10-20 18:17:54,Silver,706,2
1783,2017-03-27 21:22:32,Silver,4332,1
1784,1998-07-02 20:56:10,Gold,3593,3
1785,1998-11-18 00:19:21,Bronze,4858,3
1786,2012-02-05 19:33:47,Bronze,2560,2
1787,2002-04-11 06:12:12,Silver,63,2
1788,2007-01-02 16:15:24,Silver,4384,2
1789,2005-07-12 19:21:41,Gold,1239,2
1790,2015-12-25 21:00:54,Gold,4076,3
1791,1993-12-19 01:49:27,Bronze,399,3
1792,2011-11-29 20:10:41,Bronze,1845,3
1793,2018-06-24 19:36:09,Bronze,4018,1
1794,2015-05-29 14:46:18,Bronze,140,2
1795,2008-01-03 11:18:40,Silver,73,3
1796,2013-01-07 10:47:17,Bronze,4588,3
1797,2019-03-25 22:40:27,Gold,2421,1
1798,2018-09-11 02:04:53,Silver,2517,3
1799,1992-08-29 11:09:16,Silver,1156,1
1800,2008-09-16 19:39:43,Gold,1950,2
1801,2008-10-13 07:04:43,Gold,2329,2
1802,1999-10-05 04:24:37,Silver,4896,3
1803,2019-01-28 15:17:25,Bronze,4374,1
1804,2004-08-11 19:28:49,Bronze,653,3
1805,2001-07-07 22:17:58,Silver,4814,1
1806,1995-12-30 23:53:45,Silver,793,2
1807,2015-08-17 06:22:22,Silver,4653,2
1808,1993-06-01 06:56:57,Gold,2226,2
1809,1993-12-30 09:26:02,Gold,334,1
1810,2006-07-05 18:52:03,Silver,2000,3
1811,2005-11-07 06:03:13,Bronze,3689,3
1812,2019-03-10 22:45:57,Bronze,1425,1
1813,2014-02-15 10:07:17,Silver,4629,1
1814,2000-11-29 13:07:34,Silver,1495,3
1815,2013-10-09 02:18:27,Silver,2582,3
1816,2006-05-11 06:06:23,Gold,2137,2
1817,2006-11-09 01:43:57,Gold,1729,3
1818,1991-12-30 17:52:15,Silver,753,3
1819,2012-03-04 17:56:41,Gold,1403,2
1820,2010-04-12 12:11:18,Gold,4433,1
1821,2006-08-06 17:06:16,Bronze,1418,3
1822,1990-11-19 19:02:38,Gold,2310,1
1823,2002-06-16 01:32:39,Bronze,4930,3
1824,2012-01-08 04:32:09,Bronze,4531,3
1825,2001-06-12 08:28:32,Silver,4544,2
1826,1995-09-12 10:42:15,Silver,28,1
1827,1996-02-13 23:42:11,Silver,4855,1
1828,2016-01-20 07:05:44,Bronze,3854,3
1829,2013-02-13 19:25:27,Gold,3154,1
1830,1992-10-07 04:05:13,Gold,2814,1
1831,2004-06-16 11:09:04,Bronze,4164,1
1832,2013-11-10 14:29:48,Bronze,303,2
1833,1994-11-22 22:32:39,Gold,1302,3
1834,1996-03-20 20:39:15,Gold,4160,3
1835,2006-03-20 14:06:18,Silver,3494,3
1836,1991-04-11 17:24:59,Silver,3878,3
1837,2004-10-06 11:05:24,Silver,1220,3
1838,2004-11-25 19:09:01,Silver,3508,2
1839,1994-02-15 15:48:32,Gold,529,2
1840,2008-10-25 08:50:06,Bronze,2709,2
1841,1997-12-14 11:21:55,Silver,1211,1
1842,1999-10-07 04:23:58,Bronze,2491,1
1843,2017-12-06 01:58:00,Silver,1634,2
1844,2014-08-16 20:11:45,Gold,897,2
1845,2003-01-06 05:02:21,Bronze,3806,3
1846,2011-07-15 12:04:47,Bronze,4965,1
1847,2000-05-25 21:30:50,Gold,2919,1
1848,1992-02-04 23:20:26,Bronze,3327,3
1849,2017-06-05 00:06:48,Bronze,1180,2
1850,2005-12-10 04:20:03,Silver,2189,1
1851,1991-09-19 12:49:00,Gold,2772,3
1852,1992-12-27 17:28:02,Bronze,3557,2
1853,2012-04-01 19:14:58,Gold,1572,3
1854,1998-07-13 01:23:47,Gold,3321,3
1855,1995-09-05 02:25:20,Bronze,4440,1
1856,2004-09-10 00:59:06,Bronze,761,3
1857,2017-11-21 13:56:34,Bronze,373,3
1858,1996-11-10 07:00:52,Bronze,4746,3
1859,2017-04-10 01:57:43,Gold,2434,1
1860,1990-03-17 08:08:58,Silver,640,1
1861,1993-03-26 20:40:32,Gold,2064,3
1862,2012-03-25 21:53:55,Bronze,2453,3
1863,1993-05-15 22:41:39,Gold,658,2
1864,2004-08-09 16:01:03,Gold,4173,3
1865,1998-05-24 14:30:47,Gold,1215,1
1866,1992-05-14 07:40:56,Gold,4722,2
1867,2007-05-08 11:25:01,Bronze,3193,3
1868,2008-06-23 16:41:57,Bronze,1694,2
1869,2010-06-19 23:25:28,Gold,2125,3
1870,2004-12-20 00:29:08,Bronze,1748,1
1871,1998-08-12 22:48:14,Bronze,2997,1
1872,1999-06-19 00:55:44,Bronze,2985,2
1873,2002-08-06 14:53:55,Bronze,4936,1
1874,2012-07-03 19:16:30,Gold,1436,2
1875,2008-11-08 18:23:34,Gold,1068,3
1876,1997-04-21 05:52:38,Bronze,1903,2
1877,2005-01-14 14:01:06,Gold,930,2
1878,2006-10-06 12:35:05,Silver,3791,2
1879,2009-07-04 05:17:49,Silver,1022,1
1880,1998-11-03 05:42:00,Gold,4360,2
1881,2000-08-22 02:33:42,Silver,1598,1
1882,2004-08-31 22:14:09,Bronze,3769,3
1883,2003-07-12 15:04:07,Bronze,671,2
1884,1992-06-21 15:26:57,Gold,2339,1
1885,2013-10-18 17:30:36,Bronze,3765,2
1886,2002-05-06 04:03:03,Silver,4797,3
1887,1999-07-10 06:58:26,Gold,3183,1
1888,2013-08-30 09:35:02,Bronze,145,3
1889,2016-02-02 13:04:46,Gold,4977,1
1890,2008-05-15 20:24:01,Bronze,4888,3
1891,2001-08-06 18:24:13,Bronze,2415,1
1892,2005-09-01 23:28:04,Gold,1513,1
1893,1998-11-13 14:19:47,Gold,3887,1
1894,1990-05-11 17:57:16,Gold,2083,3
1895,2017-03-03 08:27:10,Gold,3486,1
1896,1996-03-14 18:26:22,Bronze,1497,1
1897,1993-10-22 04:52:52,Gold,2967,1
1898,2013-04-18 02:24:46,Silver,12,3
1899,2006-08-30 07:49:33,Silver,4642,2
1900,2010-11-08 21:49:08,Gold,520,2
1901,2018-03-24 04:53:29,Silver,3217,3
1902,2014-11-26 20:33:14,Bronze,3690,2
1903,2016-10-28 04:09:17,Gold,182,2
1904,1997-05-20 09:16:36,Gold,4740,3
1905,2007-12-18 21:20:16,Silver,2135,3
1906,1992-02-21 15:15:02,Gold,4645,1
1907,2004-07-29 21:13:02,Bronze,479,3
1908,2006-03-24 19:33:17,Gold,2437,3
1909,2005-01-11 16:03:19,Gold,2673,3
1910,1994-10-12 01:58:51,Silver,4914,3
1911,2014-04-09 14:41:54,Bronze,4319,2
1912,2009-03-17 06:10:34,Bronze,222,3
1913,1999-12-04 23:47:48,Bronze,2074,3
1914,2014-03-20 14:39:21,Bronze,4077,1
1915,2011-06-11 04:31:12,Silver,1916,1
1916,1996-11-28 06:56:23,Silver,1494,1
1917,1998-05-15 12:48:26,Bronze,4388,1
1918,1999-01-12 00:50:28,Gold,412,3
1919,2003-01-22 08:31:40,Silver,1767,1
1920,2001-06-22 14:02:11,Silver,3430,3
1921,2015-08-22 21:31:20,Silver,4391,3
1922,1990-06-10 21:55:38,Bronze,1075,1
1923,1996-02-18 21:20:27,Bronze,1859,1
1924,1997-06-07 23:26:48,Silver,4130,1
1925,1996-05-09 11:05:56,Bronze,1639,3
1926,2014-07-30 10:04:59,Gold,354,2
1927,2019-07-14 15:03:32,Silver,165,1
1928,1998-07-10 02:11:50,Silver,561,2
1929,1993-05-28 14:07:34,Bronze,3637,3
1930,2002-08-28 03:28:05,Bronze,4941,3
1931,2015-06-01 02:10:35,Bronze,4583,3
1932,2018-06-15 15:19:18,Gold,4288,2
1933,2013-05-16 00:10:44,Gold,2458,3
1934,2007-06-19 05:06:54,Gold,1093,1
1935,2007-02-19 11:46:01,Silver,1074,3
1936,2004-07-02 08:41:21,Silver,2260,3
1937,2004-12-24 09:34:06,Bronze,1401,3
1938,2009-12-13 07:33:18,Silver,3668,1
1939,1999-12-14 06:01:20,Silver,1849,2
1940,1995-03-09 12:25:09,Silver,2860,3
1941,2002-05-08 07:45:40,Silver,3645,2
1942,1996-02-09 19:45:22,Silver,2186,3
1943,2010-07-09 00:47:30,Gold,3406,2
1944,2005-12-02 15:11:11,Gold,4506,2
1945,2012-02-07 08:47:38,Gold,3977,3
1946,1997-09-20 16:08:46,Gold,559,2
1947,2009-10-08 20:18:00,Gold,481,1
1948,1994-07-09 09:59:53,Bronze,863,3
1949,2005-11-05 05:08:17,Gold,2812,1
1950,2014-09-09 21:08:17,Gold,4555,2
1951,2009-06-29 12:01:45,Silver,345,2
1952,2006-01-19 02:09:41,Gold,474,1
1953,2000-05-13 21:45:07,Bronze,2542,3
1954,2013-09-16 06:14:32,Bronze,2708,1
1955,1997-03-11 13:27:54,Silver,220,2
1956,2016-03-23 21:33:58,Bronze,4148,3
1957,1998-08-23 10:24:09,Bronze,1783,3
1958,2015-10-07 23:53:39,Silver,372,1
1959,2002-07-24 01:47:17,Silver,4852,1
1960,1991-12-19 04:34:17,Silver,4423,3
1961,2002-12-24 07:48:01,Gold,3747,2
1962,2018-02-25 03:18:44,Bronze,2232,2
1963,2015-09-21 12:59:26,Silver,3169,2
1964,2007-06-30 14:11:30,Bronze,234,2
1965,2013-06-20 21:37:41,Bronze,3318,1
1966,2006-11-16 21:05:27,Silver,4340,1
1967,1996-02-14 23:24:15,Silver,4291,2
1968,2003-10-28 13:56:11,Silver,1402,3
1969,1992-11-16 09:29:52,Silver,1218,2
1970,2001-12-16 06:02:29,Gold,352,3
1971,1992-03-17 03:38:01,Silver,162,1
1972,2010-04-07 10:27:56,Bronze,4485,2
1973,1990-09-12 12:27:53,Bronze,3335,1
1974,2001-09-28 03:55:30,Silver,2334,3
1975,1992-11-04 03:03:57,Gold,984,3
1976,2014-04-28 11:47:15,Bronze,2109,3
1977,2000-12-31 07:16:49,Silver,2480,3
1978,2017-01-04 01:09:55,Gold,4752,1
1979,2013-04-20 08:50:17,Bronze,805,2
1980,2011-05-16 04:51:23,Gold,3026,1
1981,2005-02-24 18:26:33,Gold,709,1
1982,2015-10-07 04:25:34,Gold,1533,3
1983,1999-01-20 06:11:16,Silver,133,3
1984,1997-11-08 16:00:10,Silver,3802,2
1985,2015-06-02 21:42:18,Bronze,4690,1
1986,2006-04-11 17:53:57,Silver,1692,2
1987,2006-05-13 21:58:11,Gold,1705,2
1988,2007-05-14 23:36:31,Silver,4010,2
1989,2012-04-02 14:17:35,Silver,2927,2
1990,1992-04-03 11:49:30,Bronze,3799,2
1991,1998-04-25 20:56:42,Silver,3910,3
1992,2003-10-15 12:02:13,Gold,3044,3
1993,1990-03-03 21:10:18,Silver,2742,2
1994,1991-02-04 02:57:12,Gold,2684,1
1995,2006-04-14 08:39:11,Bronze,941,2
1996,1992-01-18 00:21:44,Silver,3115,3
1997,2012-08-13 00:02:09,Silver,654,1
1998,2014-10-31 18:58:45,Silver,2198,2
1999,2002-05-25 10:23:16,Silver,3319,2
2000,2006-02-15 05:09:55,Bronze,4399,1
2001,1997-11-18 15:41:29,Bronze,843,3
2002,2013-09-04 12:31:46,Silver,256,3
2003,2001-06-03 04:35:09,Silver,4698,3
2004,2000-03-09 21:20:28,Bronze,1541,1
2005,2007-03-16 03:43:47,Bronze,1004,2
2006,2003-09-19 17:11:16,Gold,4856,3
2007,2012-11-04 11:43:32,Bronze,3459,1
2008,2004-03-16 05:56:46,Bronze,3947,1
2009,1994-06-10 10:50:01,Gold,4083,3
2010,2008-04-24 17:38:24,Silver,3072,3
2011,1991-03-21 22:46:42,Bronze,3011,3
2012,2009-08-26 23:03:37,Bronze,2345,1
2013,2011-10-10 14:53:43,Bronze,2947,3
2014,2001-05-25 10:24:42,Gold,2747,3
2015,2018-08-17 10:45:17,Bronze,651,3
2016,2019-01-27 11:15:38,Silver,3552,3
2017,2007-12-04 17:17:49,Bronze,1596,3
2018,1998-03-22 06:07:29,Silver,36,2
2019,1998-05-29 07:02:08,Bronze,2841,2
2020,1998-01-24 06:25:38,Silver,4016,1
2021,1996-05-02 12:23:39,Gold,2132,1
2022,2010-05-09 09:37:04,Silver,1952,2
2023,1998-07-18 00:32:19,Bronze,789,1
2024,1994-01-22 14:02:02,Silver,317,2
2025,2001-03-23 02:05:51,Bronze,4301,2
2026,1994-07-15 13:25:45,Silver,3114,2
2027,2010-04-20 08:10:16,Bronze,3330,1
2028,1990-10-28 20:32:12,Gold,2503,1
2029,2004-06-06 12:46:43,Gold,280,3
2030,1993-09-15 01:32:32,Silver,1407,3
2031,2012-12-30 06:51:00,Gold,2511,1
2032,2017-04-27 19:32:07,Silver,1538,2
2033,1992-07-20 17:56:37,Bronze,2175,1
2034,1995-07-04 22:40:17,Bronze,532,3
2035,1998-09-24 07:08:37,Bronze,3265,3
2036,2019-04-29 07:37:32,Gold,2863,1
2037,2003-01-31 21:25:50,Gold,2981,2
2038,2010-03-30 04:34:54,Gold,3507,3
2039,2012-07-04 22:33:22,Bronze,2127,3
2040,2016-09-03 03:32:49,Bronze,2120,1
2041,2013-09-21 04:49:57,Silver,3451,1
2042,2018-01-30 04:50:51,Bronze,4838,2
2043,2010-08-17 11:33:32,Gold,2359,1
2044,2018-03-20 09:32:08,Bronze,3801,1
2045,2017-04-01 09:43:34,Bronze,4434,1
2046,2014-11-11 20:42:32,Bronze,4284,3
2047,1992-12-22 17:04:43,Silver,1834,1
2048,2009-11-09 20:52:10,Bronze,4152,3
2049,2012-09-09 21:57:28,Gold,1643,3
2050,2010-02-28 00:43:21,Silver,4934,1
2051,2007-04-08 14:31:09,Bronze,614,3
2052,2005-12-20 23:04:44,Gold,708,1
2053,2005-10-30 00:22:47,Bronze,2215,3
2054,2002-01-30 05:05:05,Gold,490,1
2055,2000-04-07 19:56:23,Bronze,1470,3
2056,1991-02-07 20:15:42,Bronze,2938,1
2057,1992-09-19 01:41:14,Gold,4822,2
2058,2002-08-13 06:01:13,Gold,1847,3
2059,2018-06-18 09:35:06,Bronze,2546,2
2060,1999-02-12 11:47:24,Silver,4967,3
2061,2006-02-11 00:30:31,Gold,1928,3
2062,1991-07-03 01:34:59,Silver,1122,2
2063,1989-07-30 10:33:07,Gold,3099,2
2064,1995-01-08 18:36:38,Bronze,1440,2
2065,2016-05-30 20:52:14,Silver,4578,2
2066,2005-06-23 02:48:11,Silver,4478,1
2067,1995-09-03 18:17:21,Gold,1673,1
2068,2010-11-27 11:19:35,Silver,4809,2
2069,1995-10-27 23:34:42,Silver,2612,2
2070,2014-09-11 04:57:46,Silver,3745,1
2071,2011-11-28 10:54:06,Silver,472,3
2072,1996-06-26 09:11:11,Gold,4970,1
2073,1991-07-21 10:02:11,Gold,2258,2
2074,2011-07-13 07:09:34,Bronze,2638,3
2075,2008-03-01 04:25:04,Gold,3608,1
2076,2009-03-14 11:34:28,Silver,3482,1
2077,2006-10-11 09:59:43,Bronze,451,1
2078,2013-12-30 15:28:54,Bronze,1467,1
2079,2018-05-26 14:02:52,Gold,2558,3
2080,2015-11-26 02:13:23,Silver,732,2
2081,1992-12-22 05:12:18,Gold,1732,3
2082,2004-03-17 20:59:40,Gold,264,1
2083,1996-06-21 12:37:51,Silver,1150,3
2084,2016-03-10 09:17:24,Gold,1096,1
2085,1997-08-04 05:43:58,Bronze,604,1
2086,2012-02-18 05:20:47,Gold,4524,3
2087,1994-09-23 23:51:48,Gold,2614,3
2088,2011-01-02 06:19:25,Bronze,1293,1
2089,2007-05-01 12:47:03,Gold,2075,1
2090,2008-02-26 04:12:54,Bronze,681,2
2091,1997-02-19 00:31:30,Gold,3310,1
2092,1994-11-14 15:14:51,Gold,2481,3
2093,1990-04-21 09:38:30,Bronze,2854,1
2094,2002-07-12 18:51:11,Silver,3262,1
2095,1996-07-20 17:22:32,Bronze,3958,2
2096,1990-06-25 16:13:05,Bronze,3136,1
2097,2013-04-07 20:23:55,Silver,1843,3
2098,2004-05-24 17:49:08,Bronze,2121,2
2099,2011-06-21 05:04:51,Silver,2741,1
2100,2004-06-12 19:38:37,Silver,2400,2
2101,2007-01-31 18:35:00,Gold,1595,3
2102,2009-02-20 05:46:05,Bronze,3969,1
2103,1991-01-16 10:01:01,Silver,2084,1
2104,2002-11-26 12:19:42,Silver,3894,2
2105,2010-06-20 20:18:07,Silver,4592,1
2106,2008-06-22 20:37:20,Bronze,2037,3
2107,2003-02-25 12:27:27,Silver,2573,3
2108,2002-08-08 11:31:54,Bronze,4688,2
2109,1991-08-26 21:15:11,Bronze,4005,2
2110,2002-08-06 03:19:07,Gold,3159,3
2111,2016-04-16 11:03:17,Gold,1822,3
2112,2008-11-12 06:05:12,Bronze,3257,2
2113,2013-10-12 04:34:53,Gold,286,1
2114,1995-04-18 09:46:10,Bronze,960,2
2115,2005-01-18 16:11:48,Silver,2360,2
2116,2008-06-30 22:04:27,Gold,4982,2
2117,2006-09-29 10:10:40,Gold,333,1
2118,1998-11-17 09:48:01,Gold,1755,1
2119,1990-01-19 23:51:13,Bronze,2774,2
2120,2013-01-31 19:19:53,Gold,2834,1
2121,2004-01-01 20:00:24,Bronze,2575,3
2122,2014-04-25 11:27:10,Silver,1781,2
2123,2006-05-30 23:00:26,Bronze,1308,3
2124,1997-09-16 23:00:38,Gold,3316,1
2125,1999-10-02 03:16:53,Silver,1421,2
2126,2002-08-19 07:05:11,Silver,3110,3
2127,2009-09-09 23:57:17,Gold,3544,3
2128,1989-10-06 11:07:12,Gold,1274,3
2129,2005-05-15 21:28:50,Silver,2353,1
2130,1996-05-09 14:28:08,Gold,4521,3
2131,2002-11-16 16:16:25,Bronze,2069,2
2132,1994-01-08 09:53:53,Silver,132,1
2133,1998-03-09 16:10:51,Silver,322,1
2134,1989-08-13 20:36:11,Bronze,1120,1
2135,2011-08-20 08:58:39,Bronze,2675,1
2136,2001-08-05 01:09:04,Gold,168,2
2137,2003-05-24 00:50:13,Silver,4867,1
2138,1993-03-14 03:05:29,Gold,887,2
2139,1989-10-10 21:44:12,Silver,37,1
2140,2019-02-08 22:01:24,Bronze,4818,2
2141,1993-09-11 02:52:36,Silver,1164,1
2142,2007-07-14 20:38:11,Bronze,4693,3
2143,2010-10-07 22:52:24,Bronze,3236,1
2144,2008-04-18 10:43:23,Bronze,2974,3
2145,2016-02-17 20:10:56,Silver,3981,2
2146,2016-12-29 13:29:37,Bronze,2063,1
2147,2009-09-18 09:02:44,Bronze,1493,3
2148,2002-06-29 07:07:56,Silver,4998,1
2149,2008-10-07 03:02:45,Bronze,1715,2
2150,2001-03-29 09:37:12,Gold,3624,2
2151,2001-01-28 21:53:41,Gold,554,2
2152,2000-05-19 13:56:39,Bronze,1927,1
2153,2013-01-30 02:11:05,Silver,3290,2
2154,1990-03-04 18:27:46,Silver,1650,1
2155,2008-05-14 06:22:42,Gold,515,1
2156,2008-09-16 02:39:13,Silver,508,3
2157,1999-04-21 03:37:23,Bronze,4344,1
2158,2016-11-28 13:49:06,Silver,447,3
2159,2001-10-18 13:53:40,Bronze,1404,1
2160,2014-08-13 00:55:51,Bronze,4945,1
2161,2016-09-09 03:18:45,Bronze,1498,1
2162,2005-05-21 05:02:51,Silver,2338,2
2163,1993-10-18 10:08:47,Silver,287,3
2164,2013-07-26 18:06:42,Bronze,4049,2
2165,1997-10-05 13:20:42,Bronze,2431,3
2166,1996-11-08 10:40:05,Gold,4375,1
2167,2006-02-12 02:30:57,Bronze,75,3
2168,1989-09-12 05:50:54,Silver,1036,1
2169,1991-07-23 09:28:42,Gold,2144,2
2170,2009-12-14 21:45:44,Gold,2861,3
2171,2011-04-08 11:53:43,Gold,2011,1
2172,1997-12-27 00:50:28,Silver,765,3
2173,2011-01-22 06:30:40,Bronze,1923,3
2174,2018-02-10 14:26:51,Gold,3725,2
2175,2009-05-04 20:41:09,Gold,672,1
2176,2011-09-05 11:28:24,Gold,2571,2
2177,1996-01-19 06:23:56,Gold,4141,3
2178,2001-05-27 07:40:21,Gold,4671,1
2179,1998-05-26 14:42:38,Silver,2071,3
2180,2016-01-02 23:31:31,Gold,3680,3
2181,2017-08-28 13:43:17,Gold,928,1
2182,1995-04-16 00:20:17,Silver,2473,1
2183,2017-10-16 17:08:15,Bronze,853,3
2184,2009-01-22 11:32:35,Bronze,24,3
2185,2002-02-20 22:08:55,Bronze,444,2
2186,1997-04-10 08:13:48,Bronze,332,3
2187,2002-04-20 12:18:37,Gold,3468,2
2188,2012-11-01 11:59:42,Bronze,3640,2
2189,2017-07-31 23:37:06,Bronze,1656,3
2190,2007-05-15 03:07:04,Silver,418,2
2191,2002-09-24 11:44:30,Gold,1710,3
2192,1995-03-06 13:26:47,Bronze,1379,3
2193,2000-03-08 19:16:02,Silver,4082,1
2194,2002-04-05 15:49:08,Gold,4842,3
2195,2012-11-23 08:25:56,Gold,1391,3
2196,1997-02-07 22:41:42,Bronze,816,3
2197,2004-11-26 05:43:55,Bronze,42,1
2198,1996-03-29 12:02:44,Bronze,1100,2
2199,2007-09-29 05:49:32,Gold,2099,1
2200,2015-02-20 12:18:44,Bronze,3439,2
2201,2010-11-30 11:12:15,Silver,2159,1
2202,2011-12-28 21:59:59,Gold,2857,1
2203,1995-08-18 11:30:45,Gold,2865,3
2204,2005-09-27 11:32:40,Bronze,4986,2
2205,2017-10-15 14:13:06,Gold,3662,2
2206,2016-11-18 09:30:26,Bronze,4648,3
2207,1992-05-09 06:59:47,Silver,3117,3
2208,2017-09-28 14:37:28,Gold,593,3
2209,2007-09-05 20:36:14,Gold,1860,1
2210,1997-08-17 19:16:05,Silver,2704,1
2211,1994-11-08 03:18:14,Bronze,4210,2
2212,2002-01-06 07:53:40,Gold,4815,1
2213,2018-06-22 07:45:53,Bronze,3358,1
2214,1991-12-24 12:35:53,Gold,2129,3
2215,2005-06-10 05:12:53,Bronze,1938,1
2216,2011-08-04 00:53:26,Gold,4749,1
2217,1991-07-03 03:29:37,Silver,1548,2
2218,1990-12-05 18:27:24,Gold,996,1
2219,2017-06-30 07:15:49,Gold,1263,1
2220,2006-05-04 10:05:35,Bronze,3498,2
2221,2002-10-11 19:24:52,Silver,4253,3
2222,2013-08-01 17:31:28,Silver,2793,3
2223,2009-07-14 17:44:04,Bronze,4532,2
2224,2002-07-17 00:26:35,Bronze,2170,3
2225,2014-12-01 17:38:46,Silver,491,1
2226,2012-06-05 15:48:50,Bronze,2643,2
2227,2006-11-06 19:38:29,Gold,4987,2
2228,1991-10-02 11:29:30,Gold,1550,3
2229,2015-11-04 15:59:12,Gold,1568,2
2230,2017-06-02 22:33:12,Gold,752,3
2231,2008-05-02 05:58:46,Gold,3433,1
2232,2016-02-24 17:53:33,Bronze,3934,3
2233,2003-02-20 04:00:24,Silver,3688,3
2234,1995-09-02 18:42:25,Gold,4889,1
2235,2013-07-13 16:56:00,Bronze,436,2
2236,2006-04-18 05:53:23,Gold,2991,2
2237,2017-08-10 08:21:20,Gold,3180,1
2238,2011-07-06 14:20:58,Bronze,633,1
2239,2003-12-30 18:08:30,Bronze,1565,1
2240,2009-07-08 14:56:05,Gold,873,3
2241,2008-01-10 03:47:40,Silver,1896,3
2242,2010-05-25 07:45:45,Silver,2327,2
2243,2011-07-26 14:34:45,Gold,1129,1
2244,2010-09-07 20:35:24,Silver,1412,3
2245,2008-02-15 00:14:03,Gold,2182,1
2246,1998-03-06 19:16:34,Silver,3130,2
2247,2002-06-04 22:22:26,Gold,524,2
2248,2009-02-01 14:33:31,Gold,196,2
2249,2017-05-06 11:37:26,Gold,3222,1
2250,2006-02-12 13:48:30,Silver,3582,3
2251,2014-12-22 04:17:13,Bronze,257,1
2252,1995-06-25 15:05:59,Gold,645,3
2253,2013-03-15 20:36:46,Bronze,3795,1
2254,2000-02-23 06:28:48,Gold,311,2
2255,1998-04-07 10:20:11,Bronze,557,1
2256,2005-09-10 05:24:03,Silver,4103,3
2257,1993-08-30 20:19:02,Bronze,1316,3
2258,1998-09-03 01:42:44,Bronze,4272,1
2259,1995-08-22 02:41:10,Gold,3840,3
2260,2000-08-10 13:24:50,Gold,1468,1
