farmer_id,Operation Name,origin_id
1460,Green Maya Inc.,2
1461,"Green Mountain Coffee Roasters, Inc.",499
1462,Green Mountain Organic Creamery,1273
1463,"Green Valley Group, LLC",1114
1464,Green Valley Trading Company dba Invalsa Coffee,1796
1465,Greenfield Bio Plantations (Pvt) Ltd.,1122
1466,"Greenwood Lake Roasters, LLC",1468
1467,"Grounds For Change, Inc.",378
1468,Groundwork Coffee Pacific Northwest LLC,1358
1469,GRUPO ASOCIATIVO EL BOMBO - ASOBOMBO,187
1470,Grupo Comunitario De Productores Organicos Sierras/Carazo,230
1471,Grupo Comunitario Las Segovias,28
1472,GRUPO DE ASESORES DE PRODUCCION ORGANICA Y SUSTENTABLE S.C. - GRAPOS,453
1473,"Grupo De Asesores De Producción Orgánica Y Sustentable S.C., (GRAPOS S.C.)",339
1474,"Grupo Iimotion, SA De CV",1664
1475,Grupo Monte Sierra,1628
1476,Grupo Naturalba S.A,800
1477,GRUPO NORCAFE S.R.L.,1067
1478,GRUPO ORGÁNICO CUNDINAMARCA,117
1479,GRUPO TAP S.A.S. C.I.,24
1480,"GRUPO TERRUNO NAYARITA, S. DE R. L. DE C. V.",358
1481,"GRUPO TERRUÑO NAYARITA, S. DE R. L. DE C. V.",1774
1482,Gryffon Ridge Inc. Dba Gryffon Ridge Spice Merchants,895
1483,Guji Highland Coffee Plantation PLC,1700
1484,Hacienda Cafetera La Pradera S.A.,1257
1485,HACIENDA EL GUAYACÁN,1362
1486,HACIENDA MONTECRISTO,1177
1487,HACIENDA SANTA ELENA FINCA CAFETALERA S.P.R. DE R.L. DE C.V,1362
1488,Haider Abamecha Coffee Export,671
1489,Haider Abamecha Coffee Export,1112
1490,"Hain Celestial Group, Inc.",1621
1491,HALA TREE,295
1492,Hamburg Coffee Company,69
1493,Hammerhead Coffee LLC,1257
1494,"Hangzhou Johncan Mushroom Bio-Technology Co., Ltd.",1064
1495,Hanseatic Trade LLC Dba Muhlhaus Coffee,184
1496,"Hanson Spirits, LLC",1741
1497,Happy Day Brands,1388
1498,Harmony Products,398
1499,Harney And Sons Tea Corporation,367
1500,Harris Teeter Inc Dba Hunter Farms,533
1501,HARVEST CAFE COFFEE & TEA,896
1502,Has Beans Coffee & Tea Co.,618
1503,Hawaii Harvest Honey LLC,1267
1504,HEALTHY SUPERFOODS SAC,745
1505,"Hearthside Food Solutions, LLC",1428
1506,Heine Brothers' Coffee,1022
1507,HELOVA CAFÉ S.A.C.,1092
1508,"Hena, Inc.",1572
1509,Henrique Assis De Oliveira,17
1510,Henrique Leivas Sloper De Araujo (Fazenda Camocim),1212
1511,Heritage Coffee Company,1590
1512,"Heritage Distributing Inc., Dba Ninth Avenue Foods Inc.",464
1513,"High Quality Organics, Inc",1263
1514,Higher Grounds Trading Co,1732
1515,Highland Hollow Coffee And Tea,1441
1516,Highland Organic Coffee Company Pvt. Ltd.,1040
1517,Hilltop Coffee Window,1345
1518,Hint Nuwara Eliya (Pvt) Ltd,418
1519,HKCC LLC,996
1520,Hoja Verde Gourmet HOVGO S.A.,902
1521,Home Land Organic Coffee Agro Industry PLC,1752
1522,Homestead Coffee Roasters,1409
1523,Honducafe Grupo CAFEPSA,136
1524,Honduran Quality Coffee S De RL,1213
1525,Honduran Quality Coffee S De RL,898
1526,Honduran Quality Coffee S De RL,1322
1527,HONEYVILLE GRAIN INC,883
1528,Hood River Coffee Company,691
1529,Horacidio Leal Barbosa Filho (Sitio Das Cruzes),374
1530,Horra Anderachaa Coffee Plantation Plc,1542
1531,Horseshoe Beverage Company LLC,448
1532,Hotel Rosa Blanca S.A.,850
1533,House Kombucha,1586
1534,How Ya Bean Coffee,188
1535,HUBBARD & CRAVENS COFFEE CO.,1349
1536,"Hula Girl Foods, Plant Research Corp.",1181
1537,Humberto Florezi Filho (Fazenda Santa Maria),1084
1538,Humboldt Bay Coffee Company,918
1539,Hunter Bay Coffee Roasters,1546
1540,Hunter Bay LLLP,1350
1541,HUSKINS COFFEE COMPANY,1124
1542,"Huyser, Möller B.V.",33
1543,"HUZHOU JIASHENG TEA CO.,LTD.",1550
1544,HVC EXPORTACIONES S.A.C.,305
1545,HVC SERVICIOS S.R.L.,288
1546,I&M Smith,1513
1547,IAO Comércio De Alimentos LTDA - ME,66
1548,Ibrahim Hussein Coffee Producers And Exporters,722
1549,ICONA CAFÉ USA,1231
1550,ICPK Corporation Dba Calpack Foods,749
1551,Idyllwild Coffee Roasters,1235
1552,"IMPACTO TRANSFORMADOR, COMERCIALIZADORA DE PEQUEÑOS PRODUCTORES ORGANIZADOS SAPI DE CV",1642
1553,IMPORT & EXPORT IZAM E.I.R.L.,1312
1554,Importaciones Y Exportaciones Centroamericanas S A (IMPEXCA S A.),1629
1555,Importaciones Y Exportaciones Centroamericanas S A (IMPEXCA S A.),1345
1556,Importaciones Y Exportaciones Paguagua,503
1557,Importaciones Y Exportaciones Virgen De Copacabana - VICOPEX Ltda,1669
1558,"Importadora Y Exportadora Agrícola E Industrial,",328
1559,Inca Health Organic SAC,1321
1560,INCONEXUS S.A.S,935
1561,INCONEXUS S.A.S.,239
1562,INCONEXUS S.A.S.,128
1563,"Independence Coffee Company, LLC",848
1564,Indígenas de la Sierra Madre de Motozintla San Isidro Labrador S. de S.S.,1566
1565,"Indigo Coffee Roasters, Inc.",989
1566,Indus Extracts,674
1567,Industria Colombiana De Café - COLCAFÉ S.A.S.,1381
1568,INDUSTRIA DE GRANOS DEL PERU S.A.C.,1677
1569,Indústria De Produtos Alimentícios Café Campinho Ltda - ME (Café Campinho),885
1570,Industrial San Antonio S.A.,1188
1571,Industrializadora D Cafeto S.A De C.V,829
1572,Industrializadora De Fructanos Tierra Blanca,826
1573,Industrias Marino S.A. De C.V.,365
1574,Inka´S Commodities Trading S.A.C.,833
1575,Inka´S Commodities Trading S.A.C.,696
1576,"INMOBILIARIA E INVERSIONES DOS MIL, S.A. - BICAFE",1297
1577,INNOVATIVE BEVERAGE CONCEPTS,1375
1578,Intazza Dba Intazza LLP,93
1579,INTEGRA COFFEE S.A.C,305
1580,INTEGRA TRADING SAS,427
1581,Intelligent Blends,332
1582,Intelligentsia Coffee,862
1583,Interamerican Coffee,409
1584,INTERCAFE S.A. DE C.V,460
1585,Intercit Dba Firmenich Inc.,1448
1586,Intercontinental Coffee Trading Inc.,1319
1587,International Coffee Bean & Tea Leaf,1193
1588,International Coffee Corporation,1066
1589,International Commodity Exports (Pvt) Ltd,171
1590,International Harvest Inc.,426
1591,International Tea Importers,704
1592,"INTERNATURALES, LLC.",507
1593,"Interstate Gourmet Coffee Roasters, Inc.",626
1594,INV CAFE PERENE SECCE ASOCIADOS SRL-INCAPESA,471
1595,Inversiones Agroindustriales S.A.,171
1596,Inversiones Agroindustriales S.A.,1310
1597,INVERSIONES CAMPO VERDE SAC,1487
1598,INVERSIONES GALAVIS S.A.S.,1247
1599,"Inversiones Grupo Los Caños, S.A. / Beneficio Los Olivos",959
1600,Inversiones Múltiples De Producción S.A De C.V (FINCA LIQUIDAMBAR),27
1601,Inversiones Múltiples De Producción S.A De C.V (FINCA LIQUIDAMBAR),1146
1602,Inversiones Múltiples De Producción S.A De C.V (FINCA LIQUIDAMBAR),188
1603,INVERSIONES SILOE S. DE R.L. DE C.V.,1651
1604,INVERSIONES Y NEGOCIOS LLACTA SOCIEDAD COMERCIAL,10
1605,Irving Farm Coffee Roasters,1018
1606,Ithaca Coffee Company,1069
1607,J & M Family Coffee,385
1608,J.P. Licks MFG Corp.,1027
1609,JACKSON FARMS,312
1610,Jackson Hole Roasters,1610
1611,"James C. Cannell Coffees, Inc.",240
1612,JAN BENGT OLOF ABERG EKLUND,328
1613,"Jasper Products, LLC",261
1614,Java Bob's Coffee Roasting,693
1615,Java City,111
1616,Java Dave's Executive Coffee,1506
1617,"Java Estate Roastery, Inc.",54
1618,"Java Planet Organic Coffee Roasters, Inc.",1435
1619,"Java Planet Organic Coffee Roasters, Inc.",291
1620,Java Trading Co. LLC,1050
1621,"Java Trading Company, LLC Dba Distant Lands",613
1622,Javo Beverage Company Inc,1173
1623,"Javo Beverage Company, Inc",1522
1624,JBR Inc. Dba Rogers Family Company,1316
1625,"Jedwards International, Inc.",934
1626,Jem Raw Chocolate LLC,1136
1627,Jeremiah's Pick Coffee Co.,1608
1628,Jinaya SA Finca Santa Isabel,662
1629,Jittery Joe's Coffee (Classic City Roasters),1131
1630,JJ Mattos Indústria E Comércio De Café Ltda - Epp (Café Jurere),917
1631,JLK3 Enterprises LLC,281
1632,Joao Paula De Carvalho (Sitio Barreiro),723
1633,"Joe Fit, LLC",51
1634,Joe Van Gogh Coffee,1402
1635,Joebella Coffee,1774
1636,"Joe's Garage, LLC",273
1637,Joffrey's Coffee And Tea Co.,1773
1638,Jogue Inc.,145
1639,"Jogue, Incorporated",1212
1640,José Armando Norberto Borzani Lemini,1105
1641,Jose Augusto Borges (Sitio Dourado Dos Lopes),1099
1642,Jose Butori Lopes De Faria (Sitio Maria Branca),1543
1643,José Butori Lopes De Faria (Sítio Maria Branca),863
1644,José Maria Oliveira Villela (Fazenda Nova),1322
1645,José Nicácio Itagyba De Oliveira,689
1646,Josefina Prezoto Bertolaccini,1657
1647,Josefina Prezoto Bertolaccini,909
1648,JOSHUA TREE COFFEE COMPANY,1539
1649,Journeyman Distillery,1293
1650,JPK Corp DBA Caffe Ladro,1009
1651,Julian Coffee Roasters,215
1652,JUNGLE MACS EPZ,1682
1653,Just Coffee Cooperative,1398
1654,Just Love Coffee Roasters,998
1655,"K Bay Caffe, LLC",734
1656,Ka Pono O Ka Aina Farm LLC,1401
1657,Kabo Top Coffee Agro Industry PLC,843
1658,KADERES PEASANTS DEVELOPMENT PUBLIC LIMITED COMPANY (KPD PLC),841
1659,Kaffa Brasil - Encapsulamento E Comercio De Cafe Ltda,1113
1660,Kaffe Magnum Opus,1299
1661,Kafiex Roasters LLC,1361
1662,Kaghema Hulling Factory,991
1663,Kaiulani Spices LLC,441
1664,Kaladi Brothers Coffee LLC,1123
1665,Kalani Organica Coffees & Teas,244
1666,"Kaldi's, Inc.",313
1667,Kalire Hulling Factory,538
1668,KALOKO COFFEE FARM,912
1669,Kan Keti Coffee Export,1344
1670,Kan Keti Coffee Export PLC,1661
1671,Kanalani Ohana Farm,928
1672,Kanchanjangha Tea Estate & Research Center (KTERC),1662
1673,Kanyamatambara Coffee Factory,949
1674,Kashekuro Primary Society,126
1675,Kata Muduga Multi Purpose Farmers Cooperative Union,745
1676,Katenga Primary Society,258
1677,Kawacom (U) Ltd. (Bushenyi Project),435
1678,Kawacom (U) Ltd. (Central Warehouse),1727
1679,Kawacom (U) Ltd. (Kasese Project),1181
1680,Kawacom (U) Ltd. (Paidha Project),1349
1681,Kawacom (U) Ltd. (Sipi Project),1077
1682,Kayon Mountain Coffee Farm PLC,409
1683,KBQ Baburrayyan,1239
1684,KEALAOLA FARM,1642
1685,KEAN COFFEE COMPANY,1652
1686,Kebena Kossa PLC,847
1687,Kerchanshe Trading Plc,1168
1688,Kerry Ingredients & Flavours,999
1689,"Kerry, Inc.",654
1690,Ketim PLC,713
1691,"Keurig Green Mountain, Inc.",1439
1692,"Keurig Green Mountain, Inc.",420
1693,"Keurig Green Mountain, Inc.",961
1694,KHALLI PACHA S.A.,363
1695,Khoisan Gourmet - A division of Libstar Operations (Pty) Ltd,701
1696,KIAGRO S.A.C.,1188
1697,"Kikkoman Sales USA, Inc.",1163
1698,KILAMBE,1354
1699,Kinetic Koffee Company,62
1700,Kitagata Coffee Farmers Factory,568
1701,"Kittridge & Fredrickson, Ltd.",995
1702,KLATCH COFFEE INC,1711
1703,Kobrick Coffee Company,1799
1704,KOFFEE REINVENTED LLC,544
1705,KOFINAF Coffee LTD,1101
1706,"Kohana Coffee, LLC",1759
1707,KONA HEAVENS,1089
1708,Kona Keei Farm,1530
1709,KONA PURPLE MOUNTAIN COFFEE,1567
1710,"Kona Rainforest Farms, LLC",125
1711,KONACOPIA FARMS LLC,789
1712,Konalicious Organic Coffee LLC,110
1713,KOPAKAMA,305
1714,Koperasi Buana Mandiri,1706
1715,Koperasi Gayo Nusantara,1406
1716,Koperasi Item Reje Gayo,1779
1717,Koperasi Kopi Wanita Gayo (Kokowagayo),180
1718,Koperasi Pedagang Kopi (KOPEPI) Ketiara,687
1719,Koperasi Permata Gayo,1250
1720,Koperasi Permata Gayo,951
1721,Koperasi Pertanian Gayo Lauser Antara,846
1722,Koperasi Pertanian Gayo Megah Berseri,470
1723,Koperasi Produsen Arisarina,362
1724,Koperasi Produsen Petani Kopi Gayo (KOPSEN PKG),1437
1725,Koperasi Produsen Ratu Ketiara Gayo,545
1726,Koperasi Serba Usaha (KSU) Gayo Mandiri,1763
1727,Koperasi Serba Usaha (KSU) Mahara,1220
1728,Koperasi Serba Usaha (KSU) Qahwah Tanoh Gayo,1225
1729,Koperasi Sumatra Permata Gayo,368
1730,Koperasi Utamagro Tani Gayo,860
1731,Koperasi Wanita Ari Aras Awali (A3),1142
1732,Kopsen Erfa's Gayo Coffee,555
1733,Korpershoek Warehousing & Forwarding BV,968
1734,"Koval, Inc. Dba Koval Distillery And Lion''''s Pride Spirits",1787
1735,KRAUS AND GIBSON,1615
1736,"Krier Foods, Inc",1233
1737,Kroger Pontiac Foods,788
1738,KSU Arinagata,1018
1739,KSU Jatirogo,58
1740,KSU Mutiara Gayo,394
1741,KSU Rahmat Kinara,1595
1742,"Kuaiwi Farm, LLC",531
1743,"Kulaktik, S.C. De R.L. De C.V",1023
1744,Kupu Hou Organic Farm LLC,230
1745,Kwan Hoon Inc. Dba Browny,1072
1746,Kyalhughutu Hulling Factory,681
1747,Kyandula Hulling Factory,670
1748,L.A. Roast Dba L.A. Roast LLC,1494
1749,"L.O.D.C. Group, Ltd. DBA Lily Of The Desert",1316
1750,"L.O.D.C. Group, Ltd. DBA Lily Of The Desert Nutraceuticals",898
1751,La Chacra D´Dago E.I.R.L,556
1752,La Colombe Torrefaction,1181
1753,"La Colombe Torrefaction, Inc.",1416
1754,La Hammonia Y Cia Ltda,1205
1755,La Hammonia Y Cia Ltda,371
1756,La Hammonia Y Cia Ltda,910
1757,La Lagunilla de Santo Domingo Cacalotepec SPR DE RI.,501
1758,La Minita Corp,224
1759,La Organización & Organic Coffee S.A. De C.V.,167
1760,La Prima Espresso Company,1584
1761,Lacas Coffee Co LLC,1540
1762,LAFAYETTE COFFEE FARM,835
1763,LAG - Leme Armazens Gerais Ltda,562
1764,"Lakefront Brewery, Inc.",470
1765,Landgrove Coffee Inc.,22
1766,Langimar Producers Holdings Ltd,1257
1767,LANI HAU FARMS,1186
1768,Lanka Organics (Pvt) Ltd.,1163
1769,Lariat Coffee Roasters,364
1770,LARIAT PARTNERS LIMITED,715
1771,Larry's Beans Inc.,861
1772,Lassonde Pappas And Company Inc.,646
1773,LAST RESORT RANCH,990
1774,Latitude 13 Trade Comercial Exportadora Ltda,1704
1775,Latitude 23.5 Coffee And Tea,642
1776,"LBD Coffee, LLC",942
1777,Leap Coffee Roasters,273
1778,Lebu Coffee Milling Unit,11
1779,Legu Trading PLC,473
1780,Lehua Gardens-Bong Farms,384
1781,Lema Ideto Dry Mill,1139
1782,"Lexington Coffee Roasting Co., LLC",945
1783,"Libra Coffee, LLC",210
1784,Light Of Day Organics,1028
1785,Limmu Kossa Agro Industry PLC,1588
1786,Limu Inara Farmers Multi-Purpose Cooperative Union,1509
1787,"LINDSAY ENTERPRISES LLC, DBA COAST ROAST COFFEE",1352
1788,List & Beisler Gmbh,1678
1789,"Liv Foods, Inc.",1224
1790,Living Tree Community Foods,695
1791,"Lizzy's Fresh Coffee, LLC",1450
1792,Lohas Beans Asociación Agropecuaria Agroindutrial Construyendo Paz ACOPAZ,618
1793,Lohas Beans Asociación Agropecuaria y del Medio Ambiente de Dolores Tolima,182
1794,Lohas Beans Asociación de productores de cafés especiales del Río Ata- ASOATA,209
1795,Lohas Beans Asociación para el Avance e Innovación Tecnologica de la Agroidustria y la Agroforestación Tolimense Asoagroto Galil,558
1796,Lone Cone Coffee,1071
1797,Lone Jack Roast,776
1798,"Longbottom Coffee And Tea, Inc.",1159
1799,Longo Coffee And Tea,817
1800,"Longview Coffee Company Of NJ, Inc., Coffee Bean Direct, LLC, Tattle Tea Co.",1436
1801,Loon Liquors LLC,605
1802,Los Volcanes Coffee Inc.,995
1803,Lost Coast Roast LLC,1636
1804,LOUIS DREYFUS COMMODITIES HONDURAS,588
1805,LOUIS DREYFUS COMPANY COLOMBIA SAS,12
1806,"Louis Dreyfus Company Mexico, S.A. De C.V.",1397
1807,Louis Dreyfus Company Perú SRL.,224
1808,Louis Dreyfus Company Uganda Limited,948
1809,"Lowcountry Coffee Roasters, Inc.",204
1810,"LTD Services, Inc. Dba Spanish Peaks Coffee",1731
1811,Luca Giovanni Allegro (Fazenda Aranquan),350
1812,"Lucerne Foods, Inc.",1271
1813,"Lucky Jack, LLC",44
1814,Lucy Jo's Coffee Roastery,1522
1815,Luis Claudio Cunha E Outros,24
1816,LUIS EMILIO VELEZ,698
1817,Luiz Da Cunha Sobrinho,1288
1818,Luna Gourmet Coffee & Tea Company,740
1819,"Luxe Coffee, LLC",1566
1820,M&V RIVAS E.I.R.L.,562
1821,"M.P. Mountanos Of Socal, Inc",731
1822,M/S Mal,1636
1823,Magnum Coffee Roastery (L&K Coffee Co.),1160
1824,Magnum Coffee-Las Vegas,1439
1825,MAHINA MAUNA FARM,1289
1826,Mahina Mele Farms LLC,1024
1827,Maika'i Kona Coffee Co. Ltd.,987
1828,"Makili Farm, LLC",1519
1829,Maliba Hulling Factory,138
1830,"MALK Organics, LLC Dba MALK",1651
1831,Mamba North AMCOS,1790
1832,MAMBO COFFEE COMPANY LTD,782
1833,Manos Campesinas SA,545
1834,Marfinca S.A. De C.V.,1757
1835,Maria Silvia Marcondes Barreto (Fazenda Ambiental Fortaleza),593
1836,Mariana Land SA-Hacienda La Esperanza,700
1837,Mariana Land SA-Hacienda La Esperanza,161
1838,Ma's Tropical Food Processing (Pvt) Ltd.,1756
1839,Maskeliya Tea Exports (Pvt) Ltd.,134
1840,Massimo Zanetti Beverage Group USA,959
1841,Masterpiece Coffee,1099
1842,"Matagalpa Coffee Group, S.A.",863
1843,Materia Organica Texas LLC,1679
1844,Matiwos Ersemo Dry Mill,1350
1845,"Matla, Inc Dba Buena Vista Roastery And Dba Bongo Billy's Coffees",1331
1846,MAUNA MAMA KONA COFFEE,527
1847,Mayan Winds Legacy LLC,693
1848,"Mayorga Coffee, LLC",592
1849,"Mazza Coffee Company, LLC",100
1850,Mbale Imports And Exports Ltd.,1200
1851,MCC Juice Company Dba Juice Farm,1789
1852,"Mclaughlin Coffee Company, Inc.",1033
1853,MCMC PERU S.A.C.,633
1854,"MCP Foods, Inc. D/B/A Firmenich",1025
1855,MDA GREEN BUSINESS SAC,1190
1856,Megabrayn Do Brasil Ltda (Café Gourmet Santa Mônica),893
1857,Mehamed Abdulahi Ogsede PLC.,764
1858,"Melitta USA, Inc.",180
1859,Member Of Gedeb Small Scale 15 Coffee Farmers - Alemu Tukule,1613
1860,Member Of Gedeb Small Scale 15 Coffee Farmers - Bekele Dukale,424
1861,Member Of Gedeb Small Scale 15 Coffee Farmers - Bekele Heto,269
1862,Member Of Gedeb Small Scale 15 Coffee Farmers - Bekele Kurise,1150
1863,Member Of Gedeb Small Scale 15 Coffee Farmers - Birhanu Wote,1113
1864,Member Of Gedeb Small Scale 15 Coffee Farmers - Bogale Turki,547
1865,Member Of Gedeb Small Scale 15 Coffee Farmers - Gelgelu Edemi,1420
1866,Member Of Gedeb Small Scale 15 Coffee Farmers - Kebede Wako,186
1867,Member Of Gedeb Small Scale 15 Coffee Farmers - Shiferaw Mengesha,1348
1868,Member Of Gedeb Small Scale 15 Coffee Farmers - Tariku Mengesha,534
1869,Member Of Gedeb Small Scale 15 Coffee Farmers - Tibebu Roba,260
1870,Member Of Gedeb Small Scale 15 Coffee Farmers - Wondimu Unu,242
1871,"Mercanta North America, LLC",1089
1872,Mercon Honduras,1542
1873,"Metabev, Inc.",352
1874,METAD Agricultural Development Plc.,1531
1875,"Metarom USA, LLC",1770
1876,Metric Coffee Co.,666
1877,MEXINC PRODUCTS S DE RL DE CV,1008
1878,MG AGRO S.A.C.,1680
1879,Mibirizi Coffee & Foodstuff (MICOF) Ltd,681
1880,Michael Nestor Dba MN Coffee,967
1881,Miriam Monteiro De Aguiar,1679
1882,"Mitsui Foods, Inc",1281
1883,Mixteca Alta Del Pacifico,1174
1884,MOCHA JOES COFFEE ROASTERS,30
1885,Mocha Joe's Roasting Company,999
1886,"Modern Coffee Enterprises, Inc. Dba Highwire Coffee Roasters Dba 4Tracktea",802
1887,Moges Yimer Beyene,642
1888,"Moka Joe, Inc.",463
1889,Moka Origins,1307
1890,"Molinos De Honduras, S.A. De C.V.",226
1891,"Molinos De Honduras, S.A. De C.V.",1186
1892,Mom's Organic Market Inc.,1096
1893,Mon Matu Bhumi Co. Ltd.,1265
1894,Monpi Coffee Export,1442
1895,Montana Coffee Traders,1114
1896,Moore Coffee Tea & Spices Dba Gayla M. Moore,655
1897,Moplaco Dry Mill,1701
1898,MOPLACO Processing And Warehouse,245
1899,"Mora, LLC",228
1900,Mordo Coffee Plc,1369
1901,Moredocofe PLC,336
1902,Morningstar Coffee Co.,1674
1903,"Moschetti, Inc.",73
1904,Mother Lode Coffee Roasting Company,1502
1905,"Mount Franklin Foods, LLC",870
1906,Mountain Organic Valley Pvt. Ltd.,338
1907,Mountain Rose Herbs,720
1908,Mountanos Brothers Coffee Co.,1358
1909,"Mountanos Brothers Coffee Company, Inc. Dba Mountanos Family Coffee & Tea",23
1910,Mr. Espresso,1333
1911,Mraz Family Farms,1010
1912,Mt Elgon Agroforestry Communities Cooperative Enterprise Ltd,982
1913,"Mt. Whitney Coffee Roasters, Inc.",734
1914,MTC International Coffee Group Limited (MTCICG),344
1915,MTT Coffee Co. Ltd.,1652
1916,Muddy Waters Coffee Co. Inc.,821
1917,Muhito Coffee Factory,1417
1918,MUIRI COFFEE ESTATE LTD.,1292
1919,Mullege PLC,698
1920,MULTIAGRO & COMPAÑIA LIMITADA,592
1921,"Multiple Organics, Inc.",416
1922,Muluwork Rufo Dry Mill,1663
1923,Murphy's Cafe LLC dba Terra Nova Coffee Roasters,261
1924,Mwebesa Coffee Factory,1777
1925,Mwika Kinyanvuo AMCOS,300
1926,Mzuzu Coffee Planters Cooperative Union,319
1927,N.B. TEALDO & CO. S.A.,1767
1928,Nantucket Coffee Roasters,868
1929,NAPCO Inc.,757
1930,Nardos Coffee Export - Aklilu Kassa Chirrisa,1075
1931,Native Produtos Orgânicos Ltda. - USINA SÃO FRANCISCO S/A,1506
1932,"NATURA BELLA, SRL",249
1933,Natural Dairy Products Corp.,395
1934,"Natural Flavors, Inc.",135
1935,Natural Foods Inc.,928
1936,"Natural Sourcing, LLC",1808
1937,NATUREL WEST CORP,223
1938,"Navada Imports, LLC",14
1939,Navitas LLC Dba Navitas Organics,627
1940,"Ned Whitlock, Moloaa Organicaa",429
1941,NEGOCIACIONES AGROINDUSTRIAL AREVALO S.A - NARSA,526
1942,NEGRISA S.A.C.,683
1943,NEGRISA SAC,1699
1944,Nelson Cordeiro Ribeiro,845
1945,Neovita Foods,771
1946,Nestlé México S.A. De C.V. / Fábrica Querétaro PLP,1772
1947,"Nestle R & D Center, Inc",945
1948,New Desserts Dba Just Desserts,1568
1949,New Guinea Highlands Coffee Exports Ltd,108
1950,New Guinea Highlands Coffee Exports Ltd,1281
1951,New Guinea Highlands Coffee Exports Ltd,1411
1952,New Guinea Highlands Coffee Exports Ltd,909
1953,New Guinea Highlands Coffee Exports Ltd,856
1954,New Guinea Highlands Coffee Exports Ltd,269
1955,New Guinea Highlands Coffee Exports Ltd,1032
1956,New Harvest Coffee Roasters Inc.,1704
1957,NEW HORIZON HEALTH,929
1958,New Kyabugimbi Coffee Factory,1408
1959,Newark Nut Company Dba Nuts.Com / Nutsonline / Koppers Chocolate,480
1960,"NEWPORT FLAVOURS & FRAGRANCES, LTD., NATURE'S FLAVORS, SEELECT, INC.",1584
1961,"NGERN THONG MUNG MEE CO., LTD.",1522
1962,NGON COFFEE COMPANY LIMITED,1295
1963,Nic's Organic Fast Food LLC,575
1964,Nic's Organic Fast Food LLC,300
1965,"Nic's Organic Fast Foods, LLC",849
1966,NING'er PUYI JINYING COFFEE FARM,39
1967,Ningxia Zaokang Biotech CO.LTD,613
1968,Nobel Foods S.A. De C.V.,856
1969,Noble Coffee Roasting,1721
1970,Nomadic Ground,1647
1971,NOR CAFE SAC,1379
1972,NORES MARKETING SDN BHD,973
1973,North Coast Organics Dba North Coast Coffee Roasting Co.,1158
1974,North Whidbey Farm,861
1975,Northbest Natural Products,102
1976,Northbound Coffee,605
1977,"Novel Ingredient Services, LLC",490
1978,Nowek Mill,1465
1979,Nutra Valley Biotech Inc.,1757
1980,NUTRESACHA DE COLOMBIA SAS,410
1981,NUTRY BODY S.A.C,1166
1982,NUTRY BODY S.A.C.,1151
1983,Nyakahita Primary Society,752
1984,Odacrem Coffee,1429
1985,OILS & SPICES,1765
1986,Olam Agrícola Ltda,905
1987,OLAM AGRO COLOMBIA SAS,581
1988,OLAM AGRO GUATEMALA S.A. - Beneficio Las Americas,1173
1989,Olam Agro México S.A. De C.V.,711
1990,OLAM AGRO PERÚ S.A.C.,1171
1991,OLAM AGRO PERÚ S.A.C.,452
1992,OLAM AGRO PERU S.A.C. - CAFE,1052
1993,"Olam Americas, Inc. - Specialty Coffee",301
1994,Olam Honduras S.A. De C.V.,98
1995,Olam Honduras S.A. De C.V.,36
1996,OLAM INTERNATIONAL LIMITED,624
1997,Omami Organics LLC,437
1998,Omar Coffee Company,1310
1999,"ONA, S.A.: BENEFICIO SECO ONA",248
2000,One Line Coffee,1067
2001,ONE PERFECT LINE LLC DBA FERNDELL COFFEE ROASTERS,937
2002,One Village Coffee,973
2003,ONESTTA GROUP S.A.S.,355
2004,"ONO Organic Farms, Inc.",1688
2005,Oprah's Farm LLC,1558
2006,Oregon Soap Company,867
2007,"ORGANIC AND NATURAL CO., LTD.",722
2008,Organic Delight LLC,683
2009,ORGANIC PREMIUM PERU S.A.C.,495
2010,ORGANIC RAINFOREST S.A.C.,444
2011,ORGANICA DE ALTURA S.A.C.,501
2012,Organica Of Texas,76
2013,ORGANICCROPS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,1458
2014,"ORGANIZACIÓN DE CAFETALEROS LA CONCORDIA, S.P.R. DE R.L.",1466
2015,Oromia Coffee Farmers Cooperative Union - OCFCU,871
2016,Oromia Coffee Farmers’ Cooperative Union,1761
2017,OS Holdings,1538
2018,Oscar Chacón Solano,1014
2019,Oscar Leonel Marquez Jurado,49
2020,"OSF Flavors, Inc.",834
2021,Ottey Beyene,178
2022,OVM S.A.C.,338
2023,"Ozo Coffee Roasters, LLC",1216
2024,"Pacayal Coffe S.A DE C.V
(Grupo Pacayal Nuevo (HON-PAN))",1250
2025,Pacayal Coffee S.A De CV,972
2026,Pacayal Coffee S.A De CV,350
2027,Pacayal Coffee S.A De CV,1586
2028,Pachamama Coffee Cooperative,909
2029,"Pacific Blue Coffee, Inc.",145
2030,Pacific Foods Of Oregon,1158
2031,Pacifica Coffee Ltd.,1618
2032,"Pacorini Global Services (USA), LLC",512
2033,PALA AGRICULTURA S.A.,26
2034,PALANI FARMS DBA MOUNTAIN THUNDER COFFEE PLANTATION,1213
2035,Palio Coffee,893
2036,Pan American Coffee Co.,59
2037,Pana Coffee Co. Ltd.,1687
2038,PANAMERICAN COFFEE TRADING CO S.A,420
2039,PAOLT,446
2040,Paradise Mountain Organic Coffee,1010
